6805,Goulburn Airport,-34.810298919677734,149.7259979248047,GUL,YGLB,airport,OurAirports
6806,Cessnock Airport,-32.787498,151.341995,CES,YCNK,airport,OurAirports
6807,Scone Airport,-32.037200927734375,150.83200073242188,NSO,YSCO,airport,OurAirports
6808,Mudgee Airport,-32.5625,149.610992432,DGE,YMDG,airport,OurAirports
6809,Maitland Airport,-32.701265,151.492912,MTL,YMND,airport,OurAirports
6814,Benjamin Rivera Noriega Airport,18.313289,-65.304324,CPX,TJCP,airport,OurAirports
6816,Raron Airport,46.3036003112793,7.823329925537109,,LSTA,airport,OurAirports
6819,Borovaya Airfield,53.9604611,27.6505961,,UMMB,airport,OurAirports
6823,Amlikon Glider Airport,47.57419967651367,9.047499656677246,,LSPA,airport,OurAirports
6824,Lommis Airfield,47.524399,9.00306,,LSZT,airport,OurAirports
6825,Williamson County Regional Airport,37.75500107,-89.01110077,MWA,KMWA,airport,OurAirports
6826,Burnet Municipal Kate Craddock Field,30.73889923095703,-98.23860168457031,,KBMQ,airport,OurAirports
6829,Oceanside Municipal Airport,33.217300415039,-117.35399627686,OCN,KOKB,airport,OurAirports
6830,Flugplatz Finsterwalde/Heinrichsruh,51.634445,13.675556,,EDAS,airport,OurAirports
6832,Kirkuk Air Base,35.46950149536133,44.348899841308594,KIK,ORKK,airport,OurAirports
6833,Al Udeid Air Base,25.1173000336,51.3149986267,XJD,OTBH,airport,OurAirports
6834,Great Barrier Aerodrome,-36.24140167236328,175.4720001220703,GBZ,NZGB,airport,OurAirports
6837,Ford Airport,45.8184013367,-88.1145019531,IMT,KIMT,airport,OurAirports
6838,Marquette Airport,46.53390121459961,-87.5614013671875,,KMQT,airport,OurAirports
6839,Allakaket Airport,66.5518035889,-152.621994019,AET,PFAL,airport,OurAirports
6840,Dinslaken/Schwarze Heide Airport,51.616112,6.865278,,EDLD,airport,OurAirports
6841,Höxter-Holzminden Airport,51.80666732788086,9.37833309173584,,EDVI,airport,OurAirports
6843,Niijima Airport,34.3694000244,139.268997192,,RJAN,airport,OurAirports
6844,Michigan City Municipal Airport,41.703300476100004,-86.8211975098,MGC,KMGC,airport,OurAirports
6845,Seward Airport,60.12689971923828,-149.41900634765625,SWD,PAWD,airport,OurAirports
6849,Grand Marais Cook County Airport,47.8382987976,-90.38289642330001,GRM,KCKC,airport,OurAirports
6853,Wausau Downtown Airport,44.9262008667,-89.6266021729,AUW,KAUW,airport,OurAirports
6855,Kalundborg Airport,55.70029830932617,11.25,,EKKL,airport,OurAirports
6859,Mary Airport,37.6194,61.896702,MYP,UTAM,airport,OurAirports
6860,Bungle Bungle Airport,-17.545299530029297,128.3070068359375,,YBUU,airport,OurAirports
6862,Sazená Airport,50.3246994019,14.2588996887,,LKSZ,airport,OurAirports
6866,Spray View Airport,-17.91699981689453,25.816999435424805,,FVSV,airport,OurAirports
6867,Reykjahlíð Airport,65.65579986572266,-16.918100357055664,MVA,BIRL,airport,OurAirports
6868,Sabadell Airport,41.52090072631836,2.1050798892974854,QSA,LELL,airport,OurAirports
6870,Whitsunday Island Airport,-20.27611,148.755,WSY,YWHI,airport,OurAirports
6871,Delaware County Johnson Field,40.2422981262207,-85.3958969116211,MIE,KMIE,airport,OurAirports
6873,Purdue University Airport,40.41230010986328,-86.93689727783203,LAF,KLAF,airport,OurAirports
6876,Brown County Airport,38.881900787353516,-83.88269805908203,,KGEO,airport,OurAirports
6877,North Las Vegas Airport,36.21070098877,-115.19400024414,VGT,KVGT,airport,OurAirports
6878,Kenosha Regional Airport,42.59569931,-87.92780304,ENW,KENW,airport,OurAirports
6880,Montrose Regional Airport,38.509799957300004,-107.893997192,MTJ,KMTJ,airport,OurAirports
6881,Riverton Regional Airport,43.064201355,-108.459999084,RIW,KRIW,airport,OurAirports
6883,Eastern Oregon Regional At Pendleton Airport,45.695098877,-118.841003418,PDT,KPDT,airport,OurAirports
6886,Lympne Airport,51.08,1.013,LYM,EGMK,airport,OurAirports
6887,Porto Cheli Airport,37.297501,23.1478,PKH,LGHL,airport,OurAirports
6894,Zell Am See Airport,47.292222,12.7875,,LOWZ,airport,OurAirports
6896,RAAF Base Amberley,-27.6406,152.712006,,YAMB,airport,OurAirports
6897,Tindal Airport,-14.521100044250488,132.3780059814453,KTR,YPTN,airport,OurAirports
6899,Nowra Airport,-34.94889831542969,150.53700256347656,NOA,YSNW,airport,OurAirports
6905,Lutsk Airport,50.678404,25.487165,UCK,UKLC,airport,OurAirports
6906,Chernihiv Shestovitsa Airport,51.4021987915,31.1583003998,CEJ,UKRR,airport,OurAirports
6907,Ternopil International Airport,49.5242,25.7001,,UKLT,airport,OurAirports
6908,Brest Airport,52.108299,23.8981,BQT,UMBB,airport,OurAirports
6909,Wittman Regional Airport,43.98440170288086,-88.55699920654297,OSH,KOSH,airport,OurAirports
6910,Harle Airport,53.706668853759766,7.820278167724609,,EDXP,airport,OurAirports
6911,Wangerooge Airport,53.782779693603516,7.913888931274414,AGE,EDWG,airport,OurAirports
6914,RAAF Base Pearce,-31.667800903320312,116.01499938964844,,YPEA,airport,OurAirports
6915,Bendigo Airport,-36.7393989563,144.330001831,BXG,YBDG,airport,OurAirports
6916,Pangborn Memorial Airport,47.3988990784,-120.207000732,EAT,KEAT,airport,OurAirports
6917,Antonio Nery Juarbe Pol Airport,18.4500007629,-66.6753005981,ARE,TJAB,airport,OurAirports
6918,Ringi Cove Airport,-8.12639045715332,157.14300537109375,RIN,AGRC,airport,OurAirports
6922,Kirensk Airport,57.773,108.064,KCK,UIKK,airport,OurAirports
6924,Ust-Kut Airport,56.8567008972168,105.7300033569336,UKX,UITT,airport,OurAirports
6926,Rimatara Airport,-22.63725,-152.8059,RMT,NTAM,airport,OurAirports
6927,Triengen Airport,47.22669982910156,8.078060150146484,,LSPN,airport,OurAirports
6928,Lausanne-Blécherette Airport,46.54529953,6.61667013168,QLS,LSGL,airport,OurAirports
6929,Speck-Fehraltorf Airport,47.376399993896484,8.757499694824219,,LSZK,airport,OurAirports
6930,Locarno Airport,46.160800933800004,8.87860965729,ZJI,LSZL,airport,OurAirports
6931,Neuchatel Airport,46.9575004578,6.86471986771,QNC,LSGN,airport,OurAirports
6932,Taganrog Yuzhny Airport,47.1983333,38.8491667,TGK,URRT,airport,OurAirports
6933,Gelendzhik Airport,44.5820926295,38.0124807358,GDZ,URKG,airport,OurAirports
6934,Zhukovsky International Airport,55.553299,38.150002,ZIA,UUBW,airport,OurAirports
6936,Khabarovsk Airport,48.525001525878906,135.1529998779297,,UHHT,airport,OurAirports
6937,Dzemgi Airport,50.60559844970703,137.08099365234375,,UHKD,airport,OurAirports
6939,Belaya Air Base,52.915000915527344,103.57499694824219,,UIIB,airport,OurAirports
6940,Tunoshna Airport,57.560699462890625,40.15739822387695,IAR,UUDL,airport,OurAirports
6943,Gu-Lian Airport,52.912777777799995,122.43,OHE,ZYMH,airport,OurAirports
6944,Jining Qufu Airport,35.292778,116.346667,JNG,ZLJN,airport,OurAirports
6945,Drake Bay Airport,8.71889019012,-83.6417007446,DRK,MRDK,airport,OurAirports
6947,Tuzla International Airport,44.45869827270508,18.72480010986328,TZL,LQTZ,airport,OurAirports
6948,NAS Fort Worth JRB/Carswell Field,32.76919937,-97.4414978,FWH,KNFW,airport,OurAirports
6949,Naypyidaw Airport,19.623501,96.200996,NYT,VYEL,airport,OurAirports
6950,Kyaukhtu South Airport,21.406700134277344,94.13030242919922,,VYXG,airport,OurAirports
6951,Jan Mayensfield,70.9441166,-8.6520736,,ENJA,airport,OurAirports
6952,Bokpyinn Airport,11.1494,98.735901,VBP,VYBP,airport,OurAirports
6954,Manzhouli Xijiao Airport,49.566667,117.33,NZH,ZBMZ,airport,OurAirports
6955,Wuhai Airport,39.7934,106.7993,WUA,ZBUH,airport,OurAirports
6956,Gary Chicago International Airport,41.61629867553711,-87.41280364990234,GYY,KGYY,airport,OurAirports
6957,Brainerd Lakes Regional Airport,46.39830017,-94.13809967,BRD,KBRD,airport,OurAirports
6958,Greenbrier Valley Airport,37.8582992554,-80.3994979858,LWB,KLWB,airport,OurAirports
6959,Pitt Greenville Airport,35.6352005,-77.38529968,PGV,KPGV,airport,OurAirports
6960,Chefornak Airport,60.1492004395,-164.285995483,CYF,PACK,airport,OurAirports
6961,Oxnard Airport,34.200801849365,-119.20700073242,OXR,KOXR,airport,OurAirports
6963,Tongren Fenghuang Airport,27.883333,109.308889,TEN,ZUTR,airport,OurAirports
6967,Naiu Airport,-16.1191,-146.3683,NIU,NTKN,airport,OurAirports
6968,Schenectady County Airport,42.852500915527,-73.928901672363,SCH,KSCH,airport,OurAirports
6969,Begishevo Airport,55.564701080322266,52.092498779296875,NBC,UWKE,airport,OurAirports
6973,Volkel Air Base,51.657222,5.7077778,,EHVK,airport,OurAirports
6974,Siargao Airport,9.8591,126.014,IAO,RPNS,airport,OurAirports
6975,Langeoog Airport,53.74250030517578,7.497777938842773,LGO,EDWL,airport,OurAirports
6984,Biel-Kappelen Airport,47.08919906616211,7.289999961853027,,LSZP,airport,OurAirports
6985,Nelspruit Airport,-25.5,30.9137992859,NLP,FANS,airport,OurAirports
6986,Cherkasy International Airport,49.41559982299805,31.99530029296875,CKC,UKKE,airport,OurAirports
6989,Northeast Florida Regional Airport,29.9592,-81.339798,UST,KSGJ,airport,OurAirports
6990,Mykolaiv International Airport,47.057899475097656,31.9197998046875,NLV,UKON,airport,OurAirports
6991,Ramechhap Airport,27.393999099731445,86.0614013671875,RHP,VNRC,airport,OurAirports
6992,Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,STS,KSTS,airport,OurAirports
6993,Kissimmee Gateway Airport,28.2898006439,-81.4371032715,ISM,KISM,airport,OurAirports
6994,Lake City Gateway Airport,30.1819992065,-82.57689666750001,LCQ,KLCQ,airport,OurAirports
6995,Deland Municipal Sidney H Taylor Field,29.06699944,-81.28379822,,KDED,airport,OurAirports
6996,Haller Airpark,29.904057,-81.68515,,7FL4,airport,OurAirports
6997,Palmar Airport,-18.97166633605957,-62.97533416748047,,SLPA,airport,OurAirports
6998,Logan-Cache Airport,41.7911987305,-111.851997375,LGU,KLGU,airport,OurAirports
6999,Brigham City Regional Airport,41.552399,-112.061996,BMC,KBMC,airport,OurAirports
7000,Malad City Airport,42.16659927368164,-112.2969970703125,,KMLD,airport,OurAirports
7001,Aspen-Pitkin Co/Sardy Field,39.22320175,-106.8690033,ASE,KASE,airport,OurAirports
7003,Ulyanovsk Baratayevka Airport,54.26829910279999,48.226699829100006,ULV,UWLL,airport,OurAirports
7009,Kerrville Municipal Louis Schreiner Field,29.9766998291,-99.08570098879999,ERV,KERV,airport,OurAirports
7010,Birrfeld Airport,47.4436,8.23361,,LSZF,airport,OurAirports
7011,Sussex County Airport,38.68920135,-75.35890198,GED,KGED,airport,OurAirports
7012,Prince Rupert/Seal Cove Seaplane Base,54.33330154418945,-130.2830047607422,ZSW,CZSW,airport,OurAirports
7013,Great Bend Municipal Airport,38.3442993164,-98.8591995239,GBD,KGBD,airport,OurAirports
7014,Hays Regional Airport,38.84220123,-99.27320099,HYS,KHYS,airport,OurAirports
7015,Spirit of St Louis Airport,38.662101745605,-90.652000427246,SUS,KSUS,airport,OurAirports
7016,Ely Municipal Airport,47.82450104,-91.83070374,LYU,KELO,airport,OurAirports
7017,Grand Rapids Itasca Co-Gordon Newstrom field,47.21110153,-93.50980377,GPZ,KGPZ,airport,OurAirports
7018,Thief River Falls Regional Airport,48.06570053,-96.18499756,TVF,KTVF,airport,OurAirports
7019,Eagle River Union Airport,45.932300567599995,-89.26830291750001,EGV,KEGV,airport,OurAirports
7020,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,ARV,KARV,airport,OurAirports
7021,Ankeny Regional Airport,41.69139862060547,-93.56639862060547,,KIKV,airport,OurAirports
7022,Berens River Airport,52.358898,-97.018303,YBV,CYBV,airport,OurAirports
7023,Corpus Christi Naval Air Station/Truax Field,27.69260025,-97.29109955,,KNGP,airport,OurAirports
7025,Catalina Airport,33.4049,-118.416,AVX,KAVX,airport,OurAirports
7026,Mojave Airport,35.05939865,-118.1520004,MHV,KMHV,airport,OurAirports
7027,Interlaken Air Base,46.6766014,7.8790798,ZIN,LSMI,airport,OurAirports
7030,Inisheer Aerodrome,53.064701080322266,-9.510899543762207,INQ,EIIR,airport,OurAirports
7033,Strezhevoy Airport,60.709400177,77.66000366210001,SWT,UNSS,airport,OurAirports
7035,Hutchinson Municipal Airport,38.0654983521,-97.86060333250002,HUT,KHUT,airport,OurAirports
7036,Bagram Air Base,34.9460983276,69.26499938959999,OAI,OAIX,airport,OurAirports
7037,Prince Sultan Air Base,24.062700271606445,47.580501556396484,AKH,OEPS,airport,OurAirports
7042,Rosecrans Memorial Airport,39.771900177002,-94.909698486328,STJ,KSTJ,airport,OurAirports
7046,Pápa Air Base,47.3636016846,17.5007991791,,LHPA,airport,OurAirports
7047,Whiting Field Naval Air Station South Airport,30.70439910888672,-87.02300262451172,,KNDZ,airport,OurAirports
7048,Volk Field,43.938999176025,-90.253402709961,VOK,KVOK,airport,OurAirports
7051,Gunnison Crested Butte Regional Airport,38.53390121,-106.9329987,GUC,KGUC,airport,OurAirports
7052,Xi'an Xiguan Airport,34.376701,109.120003,SIA,ZLSN,airport,OurAirports
7053,Zamperini Field,33.803398132324,-118.33999633789,TOA,KTOA,airport,OurAirports
7054,Manistee Co Blacker Airport,44.2723999,-86.24690247,MBL,KMBL,airport,OurAirports
7056,Charlotte County Airport,26.92020035,-81.9905014,PGD,KPGD,airport,OurAirports
7058,Northern Aroostook Regional Airport,47.2854995728,-68.31279754639999,WFK,KFVE,airport,OurAirports
7059,Chautauqua County-Jamestown Airport,42.15340042,-79.25800323,JHW,KJHW,airport,OurAirports
7060,La Macaza / Mont-Tremblant International Inc Airport,46.409400939899996,-74.7799987793,YTM,CYFJ,airport,OurAirports
7061,Lake Cumberland Regional Airport,37.053398132299996,-84.6158981323,SME,KSME,airport,OurAirports
7062,Shenandoah Valley Regional Airport,38.2638015747,-78.8964004517,SHD,KSHD,airport,OurAirports
7063,Devils Lake Regional Airport,48.11420059,-98.90879822,DVL,KDVL,airport,OurAirports
7064,Dickinson Theodore Roosevelt Regional Airport,46.7974014282,-102.802001953,DIK,KDIK,airport,OurAirports
7065,Sidney - Richland Regional Airport,47.706902,-104.193001,SDY,KSDY,airport,OurAirports
7066,Chadron Municipal Airport,42.837600708,-103.095001221,CDR,KCDR,airport,OurAirports
7067,Alliance Municipal Airport,42.0531997681,-102.804000854,AIA,KAIA,airport,OurAirports
7068,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,MCK,KMCK,airport,OurAirports
7069,The Florida Keys Marathon Airport,24.726101,-81.051399,MTH,KMTH,airport,OurAirports
7070,Dawson Community Airport,47.13869858,-104.8069992,GDV,KGDV,airport,OurAirports
7071,L M Clayton Airport,48.094501495399996,-105.574996948,OLF,KOLF,airport,OurAirports
7072,Yellowstone Airport,44.68840027,-111.1179962,WYS,KWYS,airport,OurAirports
7073,San Luis Valley Regional Bergman Field,37.434898,-105.866997,ALS,KALS,airport,OurAirports
7074,Canyonlands Field,38.75500107,-109.7549973,CNY,KCNY,airport,OurAirports
7075,Ely Airport Yelland Field,39.29970169,-114.8420029,ELY,KELY,airport,OurAirports
7076,Vernal Regional Airport,40.4408989,-109.5100021,VEL,KVEL,airport,OurAirports
7077,Sierra Blanca Regional Airport,33.462799072266,-105.53500366211,RUI,KSRR,airport,OurAirports
7078,Show Low Regional Airport,34.265499115,-110.005996704,SOW,KSOW,airport,OurAirports
7079,McCall Municipal Airport,44.88970184,-116.1009979,MYL,KMYL,airport,OurAirports
7080,Lemhi County Airport,45.1237983704,-113.880996704,SMN,KSMN,airport,OurAirports
7081,Mammoth Yosemite Airport,37.62409973,-118.8379974,MMH,KMMH,airport,OurAirports
7082,Friday Harbor Airport,48.5219993591,-123.024002075,FRD,KFHR,airport,OurAirports
7083,Orcas Island Airport,48.7081985474,-122.910003662,ESD,KORS,airport,OurAirports
7085,Astoria Regional Airport,46.158000946,-123.878997803,AST,KAST,airport,OurAirports
7086,Newport Municipal Airport,44.580399,-124.057999,ONP,KONP,airport,OurAirports
7087,Emmonak Airport,62.78609848,-164.4909973,EMK,PAEM,airport,OurAirports
7088,Unalakleet Airport,63.88840103,-160.798996,UNK,PAUN,airport,OurAirports
7089,Ugnu-Kuparuk Airport,70.33080291750001,-149.598007202,UUK,PAKU,airport,OurAirports
7090,Shageluk Airport,62.6922988892,-159.569000244,SHX,PAHX,airport,OurAirports
7092,Nuiqsut Airport,70.2099990845,-151.005996704,NUI,PAQT,airport,OurAirports
7093,Eek Airport,60.21367264,-162.0438843,EEK,PAEE,airport,OurAirports
7094,Kasigluk Airport,60.87440109,-162.5240021,KUK,PFKA,airport,OurAirports
7095,Kwethluk Airport,60.790298461899994,-161.444000244,KWT,PFKW,airport,OurAirports
7096,Kwigillingok Airport,59.876499,-163.169005,KWK,PAGG,airport,OurAirports
7097,Marshall Don Hunter Sr Airport,61.8642997742,-162.026000977,MLL,PADM,airport,OurAirports
7098,Russian Mission Airport,61.7788848877,-161.319458008,RSH,PARS,airport,OurAirports
7101,Koliganek Airport,59.726600647,-157.259002686,KGK,PAJZ,airport,OurAirports
7103,Manokotak Airport,58.990200042699996,-159.050003052,KMO,PAMB,airport,OurAirports
7105,Chalkyitsik Airport,66.6449966431,-143.740005493,CIK,PACI,airport,OurAirports
7106,Eagle Airport,64.77639771,-141.151001,EAA,PAEG,airport,OurAirports
7107,Hughes Airport,66.04109955,-154.2630005,HUS,PAHU,airport,OurAirports
7108,Huslia Airport,65.69789886,-156.3509979,HSL,PAHL,airport,OurAirports
7111,Nulato Airport,64.729301,-158.074005,NUL,PANU,airport,OurAirports
7114,Venetie Airport,67.0086975098,-146.365997314,VEE,PAVE,airport,OurAirports
7115,Beaver Airport,66.362197876,-147.406997681,WBQ,PAWB,airport,OurAirports
7116,Central Airport,65.57379913,-144.7830048,CEM,PACE,airport,OurAirports
7117,Shungnak Airport,66.88809967041,-157.16200256348,SHG,PAGH,airport,OurAirports
7120,Inyokern Airport,35.65879822,-117.8300018,IYK,KIYK,airport,OurAirports
7121,Visalia Municipal Airport,36.3186988831,-119.392997742,VIS,KVIS,airport,OurAirports
7122,Merced Regional Macready Field,37.28469849,-120.5139999,MCE,KMCE,airport,OurAirports
7123,Laguna de Los Patos International Airport,-34.456401824951,-57.770599365234,CYR,SUCA,airport,OurAirports
7125,Amarais Airport,-22.85919952392578,-47.10820007324219,CPQ,SDAM,airport,OurAirports
7126,Phoenix Goodyear Airport,33.4225006104,-112.375999451,GYR,KGYR,airport,OurAirports
7128,Toowoomba Airport,-27.542801,151.916,TWB,YTWB,airport,OurAirports
7129,Ballera Airport,-27.405633,141.809458,BBL,YLLE,airport,OurAirports
7130,Gatton Campus Airport,-27.5604060653,152.340459824,,YGAT,airport,OurAirports
7131,Arkalyk North Airport,50.318599700927734,66.95279693603516,AYK,UAUR,airport,OurAirports
7134,Nabern/Teck Airport,48.61277771,9.477222442629998,,EDTN,airport,OurAirports
7135,Angoon Seaplane Base,57.503601,-134.585007,AGN,PAGN,airport,OurAirports
7136,Elfin Cove Seaplane Base,58.195201873799995,-136.347000122,ELV,PAEL,airport,OurAirports
7140,Funter Bay Seaplane Base,58.2543983459,-134.897994995,FNR,PANR,airport,OurAirports
7142,Hoonah Airport,58.0961,-135.410111,HNH,PAOH,airport,OurAirports
7143,Kake Airport,56.9613990784,-133.910003662,,PAFE,airport,OurAirports
7146,Metlakatla Seaplane Base,55.13100051879883,-131.5780029296875,,PAMM,airport,OurAirports
7148,Hydaburg Seaplane Base,55.206298828125,-132.8280029296875,HYG,PAHY,airport,OurAirports
7154,Egegik Airport,58.1855010986,-157.375,EGX,PAII,airport,OurAirports
7157,Perryville Airport,55.905998,-159.162993,KPV,PAPE,airport,OurAirports
7158,Pilot Point Airport,57.5803985596,-157.572006226,PIP,PAPN,airport,OurAirports
7159,South Naknek Nr 2 Airport,58.7033996582,-157.007995605,WSN,PFWS,airport,OurAirports
7160,Akhiok Airport,56.9387016296,-154.182998657,AKK,PAKH,airport,OurAirports
7161,Karluk Airport,57.5671005249,-154.449996948,KYK,PAKY,airport,OurAirports
7162,Larsen Bay Airport,57.5350990295,-153.977996826,KLN,PALB,airport,OurAirports
7177,Ambler Airport,67.1063,-157.856989,ABL,PAFM,airport,OurAirports
7178,Buckland Airport,65.9815979004,-161.149002075,BKC,PABL,airport,OurAirports
7179,Bob Baker Memorial Airport,66.9759979248,-160.43699646,IAN,PAIK,airport,OurAirports
7180,Kobuk Airport,66.9123001099,-156.897003174,OBU,PAOB,airport,OurAirports
7181,Robert (Bob) Curtis Memorial Airport,66.81790161,-161.0189972,ORV,PFNO,airport,OurAirports
7182,Selawik Airport,66.60009766,-159.9859924,WLK,PASK,airport,OurAirports
7183,Brevig Mission Airport,65.3312988281,-166.466003418,KTS,PFKT,airport,OurAirports
7184,Elim Airport,64.61470032,-162.2720032,ELI,PFEL,airport,OurAirports
7185,Golovin Airport,64.5504989624,-163.007003784,GLV,PAGL,airport,OurAirports
7186,Teller Airport,65.2404022217,-166.339004517,TLA,PATE,airport,OurAirports
7187,Wales Airport,65.622593,-168.095,WAA,PAIW,airport,OurAirports
7188,White Mountain Airport,64.689201355,-163.412994385,WMO,PAWM,airport,OurAirports
7190,Koyuk Alfred Adams Airport,64.9394989014,-161.154006958,KKA,PAKK,airport,OurAirports
7191,St Michael Airport,63.49010086,-162.1100006,SMK,PAMK,airport,OurAirports
7192,Shaktoolik Airport,64.37110138,-161.223999,SKK,PFSH,airport,OurAirports
7194,Tin City Long Range Radar Station Airport,65.56310272,-167.9219971,TNC,PATC,airport,OurAirports
7195,Atka Airport,52.22029877,-174.2059937,AKB,PAAK,airport,OurAirports
7196,Nikolski Air Station,52.94160079956055,-168.8489990234375,IKO,PAKO,airport,OurAirports
7198,Yakataga Airport,60.080974,-142.494541,CYT,PACY,airport,OurAirports
7199,Alakanuk Airport,62.680042266799994,-164.659927368,AUK,PAUK,airport,OurAirports
7201,Kipnuk Airport,59.932998657199995,-164.031005859,KPN,PAKI,airport,OurAirports
7202,False Pass Airport,54.8474006652832,-163.41000366210938,KFP,PAKF,airport,OurAirports
7203,Nelson Lagoon Airport,56.007499694824,-161.16000366211,NLG,PAOU,airport,OurAirports
7204,Port Moller Airport,56.0060005188,-160.561004639,PML,PAAL,airport,OurAirports
7205,Klawock Airport,55.579200744599994,-133.076004028,KLW,PAKW,airport,OurAirports
7206,Quinhagak Airport,59.7551,-161.845,KWN,PAQH,airport,OurAirports
7207,Kotlik Airport,63.0306015015,-163.533004761,KOT,PFKO,airport,OurAirports
7208,Koyukuk Airport,64.8760986328,-157.727005005,KYU,PFKU,airport,OurAirports
7209,Scammon Bay Airport,61.845298767100005,-165.570999146,SCM,PACM,airport,OurAirports
7210,Nondalton Airport,59.980201721191,-154.8390045166,NNL,PANO,airport,OurAirports
7213,Kongiganak Airport,59.960800170899994,-162.880996704,KKH,PADY,airport,OurAirports
7214,Nikolai Airport,63.0186,-154.358002,NIB,PAFS,airport,OurAirports
7217,Akiak Airport,60.9029006958,-161.231002808,AKI,PFAK,airport,OurAirports
7220,Wainwright Airport,70.6380004883,-159.994995117,AIN,PAWI,airport,OurAirports
7221,Zapala Airport,-38.975498,-70.113602,APZ,SAHZ,airport,OurAirports
7222,Rincon De Los Sauces Airport,-37.3905982971,-68.9041976929,RDS,SAHS,airport,OurAirports
7226,Tte. Julio Gallardo Airport,-51.67150115966797,-72.52839660644531,PNT,SCNT,airport,OurAirports
7229,Sierra Grande Airport,-41.5917015076,-65.33940124509999,SGV,SAVS,airport,OurAirports
7230,Cabo F.A.A. H. R. Bordón Airport,-41.320899963399995,-69.5748977661,IGB,SAVJ,airport,OurAirports
7233,Chenega Bay Airport,60.0773010254,-147.992004395,NCN,PFCB,airport,OurAirports
7235,Tok Junction Airport,63.32949829,-142.9539948,TKJ,PFTO,airport,OurAirports
7236,Circle City /New/ Airport,65.830498,-144.076008,IRC,PACR,airport,OurAirports
7240,Sleetmute Airport,61.7005004883,-157.166000366,SLQ,PASL,airport,OurAirports
7242,Healy River Airport,63.8661994934082,-148.968994140625,,PAHV,airport,OurAirports
7244,Klawock Seaplane Base,55.5546989440918,-133.1020050048828,,PAQC,airport,OurAirports
7245,Minchumina Airport,63.886002,-152.302002,LMA,PAMH,airport,OurAirports
7246,Manley Hot Springs Airport,64.99759674069999,-150.643997192,MLY,PAML,airport,OurAirports
7251,Natuashish Airport,55.913898,-61.184399,YNP,CNH2,airport,OurAirports
7252,Postville Airport,54.9105,-59.78507,YSO,CCD4,airport,OurAirports
7253,Kangiqsujuaq (Wakeham Bay) Airport,61.5886001587,-71.929397583,YWB,CYKG,airport,OurAirports
7254,Alma Airport,48.50889968869999,-71.64189910889999,YTF,CYTF,airport,OurAirports
7255,Havre St Pierre Airport,50.281898498535156,-63.61140060424805,YGV,CYGV,airport,OurAirports
7256,Rimouski Airport,48.47809982299805,-68.49690246582031,YXK,CYXK,airport,OurAirports
7259,Tadoule Lake Airport,58.7061,-98.512199,XTL,CYBQ,airport,OurAirports
7260,Lac Brochet Airport,58.6175003052,-101.46900177,XLB,CZWH,airport,OurAirports
7261,South Indian Lake Airport,56.7928009033,-98.9072036743,XSI,CZSN,airport,OurAirports
7262,Brochet Airport,57.8894,-101.679001,YBT,CYBT,airport,OurAirports
7263,Little Grand Rapids Airport,52.04560089111328,-95.4657974243164,ZGR,CZGR,airport,OurAirports
7264,Cross Lake (Charlie Sinclair Memorial) Airport,54.610599517822266,-97.76080322265625,YCR,CYCR,airport,OurAirports
7265,Red Sucker Lake Airport,54.167198181152344,-93.55719757080078,YRS,CYRS,airport,OurAirports
7266,Rainbow Lake Airport,58.49140167236328,-119.40799713134766,YOP,CYOP,airport,OurAirports
7267,Bonnyville Airport,54.304199,-110.744003,YBY,CYBF,airport,OurAirports
7268,Nanaimo Harbour Water Airport,49.1833000183,-123.949996948,ZNA,CAC8,airport,OurAirports
7269,Ganges Seaplane Base,48.8545,-123.4969,YGG,CAX6,airport,OurAirports
7272,Fort St James Airport,54.39720153808594,-124.26300048828125,,CYJM,airport,OurAirports
7273,Boundary Bay Airport,49.0742,-123.012001,YDT,CZBB,airport,OurAirports
7274,Langley Airport,49.10079956049999,-122.630996704,YLY,CYNJ,airport,OurAirports
7275,Denny Island Airport,52.137937,-128.059748,,CYJQ,airport,OurAirports
7277,Wekweètì Airport,64.190804,-114.077002,YFJ,CFJ2,airport,OurAirports
7278,Camaguey-Campo Cuatro Milpas Airport,25.652200698853,-108.53800201416,,MM52,airport,OurAirports
7280,Cabo San Lucas International Airport,22.947701,-109.936996,,MMSL,airport,OurAirports
7291,Corn Island,12.1628999710083,-83.06379699707031,RNI,MNCI,airport,OurAirports
7292,San Pedro Airport,13.949999809265137,-84.5999984741211,BZA,MNBZ,airport,OurAirports
7293,Rosita Airport,13.889699935913086,-84.40889739990234,RFS,MNRT,airport,OurAirports
7294,Siuna,13.727222442626953,-84.77777862548828,SIU,MNSI,airport,OurAirports
7295,Waspam Airport,14.7391996383667,-83.96939849853516,WSP,MNWP,airport,OurAirports
7296,San Carlos,11.133399963378906,-84.7699966430664,NCR,MNSC,airport,OurAirports
7297,Playa Samara/Carrillo Airport,9.8705101013184,-85.481399536133,PLD,MRCR,airport,OurAirports
7301,Constanza - Expedición 14 de Junio National Airport,18.907499313354,-70.721900939941,COZ,MDCZ,airport,OurAirports
7302,Negril Airport,18.34280014038086,-78.33209991455078,NEG,MKNG,airport,OurAirports
7307,José Aponte de la Torre Airport,18.245300293,-65.6434020996,NRR,TJRV,airport,OurAirports
